Time: Sun, 07 Jun 2020 15:36:52 GMT
Connecting to host 192.168.53.100, port 5203
	Subflow 5:
		 ip src: 10.54.0.20 src port: 49855
		 ip dst: 192.168.53.100 dst port: 5203
	Subflow 4:
		 ip src: 10.53.0.20 src port: 45564
		 ip dst: 192.168.53.100 dst port: 5203
	Subflow 3:
		 ip src: 10.0.2.15 src port: 52042
		 ip dst: 192.168.53.100 dst port: 5203
	Subflow 2:
		 ip src: 192.168.54.10 src port: 59864
		 ip dst: 192.168.53.100 dst port: 5203
	Subflow 1:
		 ip src: 192.168.53.10 src port: 33426
		 ip dst: 192.168.53.100 dst port: 5203
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  1] 100.03-101.03 sec   170 KBytes  1.40 Mbits/sec    1   53.0 KBytes       
[  2] 101.03-102.03 sec   130 KBytes  1.06 Mbits/sec    0   54.4 KBytes       
[  1] 101.03-102.03 sec   144 KBytes  1.18 Mbits/sec    0   61.4 KBytes       
[  2] 102.03-103.03 sec  96.2 KBytes   788 Kbits/sec    3   43.2 KBytes       
[  1] 102.03-103.03 sec   149 KBytes  1.22 Mbits/sec    0   66.9 KBytes       
[  2] 103.03-104.03 sec   159 KBytes  1.30 Mbits/sec    0   46.0 KBytes       
[  1] 103.03-104.03 sec   177 KBytes  1.45 Mbits/sec    1   54.4 KBytes       
[  2] 104.03-105.03 sec   126 KBytes  1.03 Mbits/sec    0   48.8 KBytes       
[  1] 104.03-105.03 sec   153 KBytes  1.26 Mbits/sec    0   62.8 KBytes       
[  2] 105.03-106.03 sec   119 KBytes   971 Kbits/sec    0   48.8 KBytes       
[  1] 105.03-106.03 sec   160 KBytes  1.31 Mbits/sec    0   68.3 KBytes       
[  2] 106.03-107.03 sec   117 KBytes   959 Kbits/sec    0   50.2 KBytes       
[  1] 106.03-107.03 sec   137 KBytes  1.12 Mbits/sec    1   60.0 KBytes       
[  2] 107.03-108.03 sec   119 KBytes   972 Kbits/sec    0   54.4 KBytes       
[  1] 107.03-108.03 sec   172 KBytes  1.41 Mbits/sec    0   57.2 KBytes       
[  2] 108.03-109.03 sec   135 KBytes  1.11 Mbits/sec    1   43.2 KBytes       
[  1] 108.03-109.03 sec   149 KBytes  1.22 Mbits/sec    0   65.5 KBytes       
[  2] 109.03-110.03 sec   119 KBytes   971 Kbits/sec    0   51.6 KBytes       
[  1] 109.03-110.03 sec   158 KBytes  1.29 Mbits/sec    3   53.0 KBytes       
[  2] 110.03-111.03 sec  86.5 KBytes   708 Kbits/sec    1   43.2 KBytes       
[  1] 110.03-111.03 sec   144 KBytes  1.18 Mbits/sec    0   61.4 KBytes       
[  2] 111.03-112.03 sec   166 KBytes  1.36 Mbits/sec    0   44.6 KBytes       
[  1] 111.03-112.03 sec   148 KBytes  1.21 Mbits/sec    0   66.9 KBytes       
[  2] 112.03-113.03 sec   116 KBytes   948 Kbits/sec    0   47.4 KBytes       
[  1] 112.03-113.03 sec   166 KBytes  1.36 Mbits/sec    0   68.3 KBytes       
[  2] 113.03-114.03 sec   123 KBytes  1.01 Mbits/sec    0   47.4 KBytes       
[  1] 113.03-114.03 sec   163 KBytes  1.34 Mbits/sec    0   68.3 KBytes       
[  2] 114.03-115.03 sec   112 KBytes   914 Kbits/sec    0   48.8 KBytes       
[  1] 114.03-115.03 sec   177 KBytes  1.45 Mbits/sec    0   71.1 KBytes       
[  2] 115.03-116.03 sec   119 KBytes   971 Kbits/sec    0   53.0 KBytes       
[  1] 115.03-116.03 sec   149 KBytes  1.22 Mbits/sec    1   71.1 KBytes       
[  2] 116.03-117.03 sec   144 KBytes  1.18 Mbits/sec    0   65.5 KBytes       
[  1] 116.03-117.03 sec   176 KBytes  1.44 Mbits/sec    2   61.4 KBytes       
[  2] 117.03-118.03 sec  94.8 KBytes   776 Kbits/sec    8   51.6 KBytes       
[  1] 117.03-118.03 sec   162 KBytes  1.32 Mbits/sec    0   71.1 KBytes       
[  2] 118.03-119.03 sec   198 KBytes  1.62 Mbits/sec    0   62.8 KBytes       
[  1] 118.03-119.03 sec   155 KBytes  1.27 Mbits/sec    3   54.4 KBytes       
[  2] 119.03-120.03 sec   139 KBytes  1.14 Mbits/sec    1   66.9 KBytes       
[  1] 119.03-120.03 sec   165 KBytes  1.35 Mbits/sec    0   61.4 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  2]   0.00-120.03 sec  17.5 MBytes  1.22 Mbits/sec   66             sender
[  2]   0.00-120.03 sec  0.00 Bytes  0.00 bits/sec                  receiver
[  1]   0.00-120.03 sec  17.0 MBytes  1.19 Mbits/sec   67             sender
[  1]   0.00-120.03 sec  0.00 Bytes  0.00 bits/sec                  receiver
